date,disease,evapotranspiration,agb,cumulatedTemperature,cumulatedEvapotranspiration
12/10/2023,false,3.860705048159502,2426.7386608795805,1806.7146691602259,233.62494316824518
13/10/2023,false,3.9211337490075397,2448.1389335985787,1833.2191180206064,237.54607691725272
14/10/2023,false,4.026928821472161,2470.4166321589196,1860.3729252549192,241.57300573872487
15/10/2023,false,3.7522116469175195,2490.5381343553277,1887.6557743278443,245.3252173856424
16/10/2023,false,3.304107292088798,2509.721308363815,1914.4812221677203,248.62932467773118
17/10/2023,false,3.3971359211361856,2527.8169073927893,1941.0568513991122,252.02646059886737
18/10/2023,false,3.0659134449981185,2545.058130751219,1967.957229151272,255.0923740438655
19/10/2023,false,3.8890092860344394,2567.5132133698316,1994.945642859629,258.9813833298999
20/10/2023,false,3.890547484575721,2589.346028273866,2022.1691417582927,262.87193081447566
21/10/2023,false,3.7787845620211185,2610.82360551477,2049.670422276533,266.6507153764968
22/10/2023,false,3.453975448412156,2630.278882078445,2076.3670535579513,270.10469082490897
23/10/2023,false,3.287431013327888,2649.5274153466703,2103.5316297616196,273.39212183823685
24/10/2023,false,3.133490057618418,2665.138488847917,2130.40166312754,276.52561189585526
25/10/2023,false,2.900500765178885,2681.274331771943,2157.9593859983515,279.42611266103415
26/10/2023,false,2.7307497141352193,2696.865924952667,2184.995961705781,282.1568623751694
27/10/2023,false,3.8520776009718225,2719.038124197963,2211.971117354047,286.0089399761412
28/10/2023,false,3.9213796079046785,2741.82508457294,2238.9063723468944,289.9303195840459
29/10/2023,false,4.10307210438576,2764.7430670647595,2266.5571437975304,294.03339168843166
30/10/2023,false,3.8635701601042345,2785.4507391891775,2293.4325833198864,297.8969618485359
31/10/2023,false,3.5417219110619254,2805.01895081433,2320.252672169167,301.43868375959784
01/11/2023,false,3.362619240043595,2812.780386596417,2347.0664544191877,304.80130299964145
02/11/2023,false,3.9157594451249387,2821.7179561627945,2374.359434932846,308.7170624447664
03/11/2023,false,3.6848252654053466,2830.4137333231765,2401.7346861434753,312.4018877101717
04/11/2023,false,3.824815703912467,2839.129307923008,2428.3724380054664,316.22670341408417
05/11/2023,false,3.9190714873430603,2848.1061836208823,2456.3328095331794,320.1457749014272
06/11/2023,false,3.8953038344196447,2857.5710623371247,2483.274354356464,324.04107873584684
07/11/2023,false,3.981088765844894,2866.354139554052,2510.2522565932286,328.02216750169174
08/11/2023,false,3.763204200736196,2875.284281109757,2536.8590243159897,331.78537170242794
09/11/2023,false,3.7764859339567964,2884.0772183234494,2563.38376497123,335.56185763638473
10/11/2023,false,3.7932333979210893,2892.716129613243,2590.648255986905,339.3550910343058
11/11/2023,false,3.863874360625519,2901.385974330764,2618.119246036045,343.21896539493133
12/11/2023,false,3.7280152013291237,2909.785831892321,2644.716111624558,346.94698059626046
13/11/2023,false,3.401506989639581,2917.5965945556713,2671.5138870614287,350.34848758590005
14/11/2023,false,3.3814565411617608,2925.086402967316,2698.973153636402,353.7299441270618
15/11/2023,false,3.082597568581441,2932.4634547468777,2726.0728732022244,356.81254169564323
16/11/2023,false,3.7899251143394244,2941.1764162117806,2752.7293607697284,360.6024668099827
17/11/2023,false,3.839362568332446,2950.2615862548487,2780.126509327584,364.4418293783151
18/11/2023,false,3.8385361859363294,2958.81119232465,2807.3747420467816,368.28036556425144
19/11/2023,false,3.927160135998772,2968.077705834005,2834.1940437154367,372.2075257002502
20/11/2023,false,3.807576058860878,2977.2382301286243,2860.94628286184,376.0151017591111
21/11/2023,false,3.712502359566083,2985.4281301172855,2887.5356451515167,379.72760411867716
22/11/2023,false,3.4519475748011903,2993.0582095196405,2914.8868513828234,383.17955169347834
23/11/2023,false,3.2170525006355004,3000.413584025519,2942.138214025181,386.3966041941138
24/11/2023,false,3.031176147031199,3007.2430136210965,2969.076025815979,389.427780341145
25/11/2023,false,2.939869974799597,3013.5755137847027,2995.902392685503,392.3676503159446
26/11/2023,false,2.693654872755135,3019.503454268176,3023.050208097698,395.06130518869975
27/11/2023,false,2.6257935434209947,3025.521413554066,3050.2645304035323,397.6870987321207
28/11/2023,false,3.725552245922796,3034.622081657585,3077.75585472178,401.41265097804353
29/11/2023,false,3.822694164778773,3043.372412672716,3104.69742441834,405.2353451428223
30/11/2023,false,4.032352322533275,3052.0417712309836,3131.414449714042,409.2676974653556
01/12/2023,false,3.9319094783731736,3056.1493807367656,3158.733965419995,413.1996069437288
02/12/2023,false,4.190929061256764,3060.4357864243784,3185.9253174345436,417.39053600498556
03/12/2023,false,4.139753633004414,3064.864833270554,3213.3324046743105,421.53028963799
04/12/2023,false,4.167874021409427,3069.029514346612,3240.5218075758876,425.6981636593994
05/12/2023,false,3.822710962180522,3073.194824311958,3268.7594548791744,429.52087462157994
06/12/2023,false,3.68188385681114,3076.7081857889125,3295.8922869086473,433.20275847839105
07/12/2023,false,3.315404849796151,3080.1754653623516,3322.953437586234,436.5181633281872
08/12/2023,false,3.315404849796151,3080.1754653623516,3322.953437586234,436.5181633281872
09/12/2023,false,3.315404849796151,3080.1754653623516,3322.953437586234,436.5181633281872
10/12/2023,false,3.315404849796151,3080.1754653623516,3322.953437586234,436.5181633281872
11/12/2023,false,3.315404849796151,3080.1754653623516,3322.953437586234,436.5181633281872
12/12/2023,false,3.315404849796151,3080.1754653623516,3322.953437586234,436.5181633281872
13/12/2023,false,3.315404849796151,3080.1754653623516,3322.953437586234,436.5181633281872
14/12/2023,false,3.315404849796151,3080.1754653623516,3322.953437586234,436.5181633281872
