date,disease,evapotranspiration,agb,cumulatedTemperature,cumulatedEvapotranspiration
10/12/2027,false,3.5854846755386918,346.3077835085352,1786.7569805905305,88.70101234241854
11/12/2027,false,3.371406819876044,349.6102814135401,1813.9820598043218,92.07241916229458
12/12/2027,false,3.318616644923986,352.88838523604795,1841.1642343948513,95.39103580721857
13/12/2027,false,3.056844721841223,355.9719579451497,1868.5208737457451,98.4478805290598
14/12/2027,false,2.833637683276219,359.1571949128199,1894.403111684466,101.28151821233602
15/12/2027,false,2.699737945058416,362.0202192838553,1922.4959712448228,103.98125615739444
16/12/2027,false,2.4357519743683773,364.62894828523775,1949.0415034087664,106.41700813176281
17/12/2027,false,2.322125702008418,367.0282761749862,1976.680991669014,108.73913383377123
18/12/2027,false,2.153983778432449,369.39044409474366,2003.3780133159507,110.89311761220368
19/12/2027,false,4.34102781987105,374.05226133224005,2031.0498608147807,115.23414543207473
20/12/2027,false,4.1312793151320815,378.3740225906464,2058.092669146123,119.3654247472068
21/12/2027,false,3.833863095445568,382.3764225958808,2086.3644406610947,123.19928784265237
22/12/2027,false,3.6062987369120227,386.0881645178025,2114.791600890479,126.80558657956439
23/12/2027,false,3.315125472863027,389.68249170150784,2141.6153891604386,130.12071205242742
24/12/2027,false,3.2132518392366443,393.0103980817265,2168.919193828388,133.33396389166407
25/12/2027,false,2.877129017347408,396.5137935414799,2197.0993940098106,136.21109290901148
26/12/2027,false,2.830159547944281,399.42947046045373,2224.812829421271,139.04125245695576
27/12/2027,false,2.6860763751224055,402.2990895519955,2251.490211546768,141.72732883207817
28/12/2027,false,2.515343605029179,404.8523768320089,2279.0956121661866,144.24267243710736
29/12/2027,false,2.3147484124599416,407.4209960298095,2307.3574463944606,146.5574208495673
30/12/2027,false,2.214516501755681,409.73257283194926,2334.520310220719,148.77193735132298
31/12/2027,false,2.105392575205217,411.9935994712443,2361.6003483144696,150.8773299265282
01/01/2028,false,2.143299872540002,414.9848922578178,2389.636540505016,153.02062979906822
02/01/2028,false,1.8950337435063798,417.9709384634963,2417.528212680605,154.9156635425746
03/01/2028,false,4.653064634307539,424.9597525139248,2444.2370775705263,159.56872817688213
04/01/2028,false,4.894127138085943,431.83163005853686,2471.7350430965093,164.46285531496807
05/01/2028,false,4.458131469169814,438.20787340702367,2498.7674190873595,168.92098678413788
06/01/2028,false,4.010767380601085,444.1887851920745,2526.631141573436,172.93175416473898
07/01/2028,false,3.867960360215885,449.8150107522155,2553.8176587851194,176.79971452495485
08/01/2028,false,4.6921417660727,456.7111213495016,2581.3708984496216,181.49185629102755
09/01/2028,false,4.635051531981662,463.5395418100294,2608.62215031395,186.12690782300922
10/01/2028,false,4.404220672140638,469.90981847085027,2635.2843735262613,190.53112849514986
11/01/2028,false,4.317909663514337,475.40842645184307,2663.28878966683,194.8490381586642
12/01/2028,false,4.768540890787843,481.68472266498384,2690.2952161738795,199.61757904945205
13/01/2028,false,4.527565165624141,487.33057169440923,2717.161489924864,204.1451442150762
14/01/2028,false,4.0906001608389175,493.5455084400466,2744.4950808709063,208.2357443759151
15/01/2028,false,4.774790746354587,500.42831827506575,2772.062385998396,213.0105351222697
16/01/2028,false,4.427706182216534,506.4464642681359,2799.1833483443825,217.4382413044862
17/01/2028,false,4.081438012578281,512.395984740849,2825.8373045639682,221.5196793170645
18/01/2028,false,4.674069213773291,519.1832177865047,2853.3986625429075,226.19374853083778
19/01/2028,false,4.537798183692822,525.6217716097871,2880.8226491336677,230.7315467145306
20/01/2028,false,4.856039404211384,531.8064059494791,2907.855837748219,235.58758611874197
21/01/2028,false,4.494329751531845,538.0777372110624,2935.5905965001857,240.0819158702738
22/01/2028,false,4.1660585630338405,543.7384966994495,2963.0070844049956,244.24797443330763
23/01/2028,false,4.673850986602914,550.531713441711,2991.1266062580985,248.92182541991053
24/01/2028,false,4.429194387762703,557.0523693221093,3017.9424079174746,253.35101980767323
25/01/2028,false,4.499243870218807,563.5756021452116,3044.796731921526,257.85026367789203
26/01/2028,false,4.172378866533484,569.516715365145,3071.690224742096,262.02264254442554
27/01/2028,false,3.7972094409973383,574.944817920193,3098.1772378688806,265.8198519854229
28/01/2028,false,4.979282997566252,581.352733542871,3124.9613520532225,270.79913498298913
29/01/2028,false,4.457430931280982,587.0082205776323,3152.773916922711,275.25656591427014
30/01/2028,false,4.657203351831275,593.2453217653198,3179.3594905868636,279.91376926610144
31/01/2028,false,4.387554277772631,599.5443867818758,3206.755288272973,284.30132354387405
01/02/2028,false,4.254856886991049,614.4666984413262,3234.4929318539425,288.5561804308651
02/02/2028,false,4.773766761969344,630.7822492887813,3262.6648922546096,293.3299471928344
03/02/2028,false,4.474236833978022,646.027911273655,3290.5042022882744,297.80418402681244
04/02/2028,false,4.596875548871461,660.2097700894368,3318.802327518676,302.4010595756839
05/02/2028,false,4.596875548871461,660.2097700894368,3318.802327518676,302.4010595756839
06/02/2028,false,4.596875548871461,660.2097700894368,3318.802327518676,302.4010595756839
83.9077496395801
