date,disease,evapotranspiration,agb,cumulatedTemperature,cumulatedEvapotranspiration
09/03/2022,false,3.345366465099958,804.6043378953467,1837.4479304885197,265.8973755200315
10/03/2022,false,3.277572959775322,827.0081287359727,1866.2378270037655,269.17494847980686
11/03/2022,false,2.9762774326385664,846.2802660860398,1893.8049561127805,272.1512259124454
12/03/2022,false,2.7267479741815417,866.7710803949707,1922.2899668736936,274.87797388662693
13/03/2022,false,2.499506594019476,885.9815841124342,1950.7794103985593,277.3774804806464
14/03/2022,false,2.4149124610192674,903.1521424961911,1979.2889208769038,279.79239294166564
15/03/2022,false,2.288508258813913,918.1719542033088,2007.0702678343605,282.08090120047956
16/03/2022,false,4.752915076679354,951.5752500228501,2035.3869503677242,286.8338162771589
17/03/2022,false,4.636121054936452,982.7021938803406,2063.2319155435457,291.46993733209536
18/03/2022,false,4.353312937788662,1010.6366004412793,2092.2425381387293,295.823250269884
19/03/2022,false,5.134273635716346,1040.5056563530686,2120.2796430947874,300.95752390560034
20/03/2022,false,4.72792171886725,1070.726355552882,2148.3347303159667,305.6854456244676
21/03/2022,false,4.051558126964844,1099.7844485143216,2176.240076778903,309.73700375143244
22/03/2022,false,3.8600546601414636,1127.166699973675,2203.871323601362,313.5970584115739
23/03/2022,false,4.945467729344685,1162.9240404213444,2231.4573930455795,318.5425261409186
24/03/2022,false,4.542687426022765,1193.4893352528654,2259.1551407894135,323.0852135669414
25/03/2022,false,4.188221650474835,1222.458757542487,2287.197800883308,327.2734352174162
26/03/2022,false,3.941881844601693,1247.82589630428,2314.9441080327742,331.2153170620179
27/03/2022,false,3.621734762207298,1272.5827724585017,2343.2977775755116,334.8370518242252
28/03/2022,false,3.4443391280100126,1295.7887623981067,2371.5301948281103,338.28139095223526
29/03/2022,false,3.216034666377127,1317.85517002836,2399.73548253383,341.4974256186124
30/03/2022,false,3.0698182151890676,1337.4225612608022,2427.5854157494464,344.56724383380146
31/03/2022,false,2.7815056448528286,1354.58534478464,2454.630449689527,347.34874947865427
01/04/2022,false,2.555744480711761,1384.6186971001516,2483.165492770277,349.90449395936605
02/04/2022,false,2.342568097956766,1411.119316346012,2511.748734355276,352.2470620573228
03/04/2022,false,2.2602867939602715,1437.3018558919691,2539.8514506164593,354.5073488512831
04/04/2022,false,2.0972907493633546,1461.0261355686534,2567.9747869723933,356.60463960064646
05/04/2022,false,1.8807455328574767,1483.1581761123723,2595.7741748664184,358.48538513350394
06/04/2022,false,1.859810769317348,1504.0499791974632,2623.684239168439,360.3451959028213
07/04/2022,false,1.7301894685154835,1523.6424486792926,2651.575798414989,362.0753853713368
08/04/2022,false,1.5655077474358376,1541.2981759764,2678.9607776657685,363.6408931187726
09/04/2022,false,1.4510209854652552,1557.5066281356296,2707.000515993688,365.0919141042379
10/04/2022,false,1.3800888128410447,1572.8049744716575,2735.350579277502,366.47200291707895
11/04/2022,false,1.268985975563732,1587.1403916799568,2763.404981007467,367.7409888926427
12/04/2022,false,1.1595850424734895,1600.5376280245623,2792.1885096375368,368.9005739351162
13/04/2022,false,4.870143497154644,1657.7027259943761,2819.685280464763,373.7707174322708
14/04/2022,false,4.5721778971210245,1711.152933557279,2848.0723959065044,378.34289532939187
15/04/2022,false,4.075345856832777,1758.4106846776342,2876.1161206388815,382.41824118622463
16/04/2022,false,3.91043110266568,1805.2180400145785,2903.8448118829215,386.3286722888903
17/04/2022,false,4.92285119446918,1859.4079292670847,2931.810380123432,391.25152348335945
18/04/2022,false,4.539767430265489,1911.9140142506371,2959.296436659731,395.79129091362495
19/04/2022,false,4.1370583806638725,1964.1997744170874,2987.512603632869,399.9283492942888
20/04/2022,false,4.772177275648484,2020.2704388671712,3015.680165478689,404.70052656993727
21/04/2022,false,4.3932444371319,2073.788947681667,3043.8012077078256,409.09377100706917
22/04/2022,false,4.657808914057043,2129.9283119035845,3072.2774754834895,413.7515799211262
23/04/2022,false,4.400813808808633,2182.9679914802664,3099.9502654382677,418.15239372993483
